,data,valor,data da extração,responsável
4705,2005-03-23,0.069853,2022-08-16,Fulano de Tal
4706,2005-03-24,0.069853,2022-08-16,Fulano de Tal
4707,2005-03-28,0.069886,2022-08-16,Fulano de Tal
4708,2005-03-29,0.069886,2022-08-16,Fulano de Tal
4709,2005-03-30,0.069886,2022-08-16,Fulano de Tal
4710,2005-03-31,0.069886,2022-08-16,Fulano de Tal
4711,2005-04-01,0.069853,2022-08-16,Fulano de Tal
4712,2005-04-04,0.069853,2022-08-16,Fulano de Tal
4713,2005-04-05,0.069853,2022-08-16,Fulano de Tal
4714,2005-04-06,0.069853,2022-08-16,Fulano de Tal
4715,2005-04-07,0.069853,2022-08-16,Fulano de Tal
4716,2005-04-08,0.069853,2022-08-16,Fulano de Tal
4717,2005-04-11,0.069853,2022-08-16,Fulano de Tal
4718,2005-04-12,0.069853,2022-08-16,Fulano de Tal
4719,2005-04-13,0.069853,2022-08-16,Fulano de Tal
4720,2005-04-14,0.069853,2022-08-16,Fulano de Tal
4721,2005-04-15,0.069853,2022-08-16,Fulano de Tal
4722,2005-04-18,0.069853,2022-08-16,Fulano de Tal
4723,2005-04-19,0.069853,2022-08-16,Fulano de Tal
4724,2005-04-20,0.069853,2022-08-16,Fulano de Tal
4725,2005-04-22,0.070685,2022-08-16,Fulano de Tal
4726,2005-04-25,0.070685,2022-08-16,Fulano de Tal
4727,2005-04-26,0.070685,2022-08-16,Fulano de Tal
4728,2005-04-27,0.070718,2022-08-16,Fulano de Tal
4729,2005-04-28,0.070718,2022-08-16,Fulano de Tal
4730,2005-04-29,0.070718,2022-08-16,Fulano de Tal
4731,2005-05-02,0.070718,2022-08-16,Fulano de Tal
4732,2005-05-03,0.070751,2022-08-16,Fulano de Tal
4733,2005-05-04,0.070751,2022-08-16,Fulano de Tal
4734,2005-05-05,0.070751,2022-08-16,Fulano de Tal
4735,2005-05-06,0.070751,2022-08-16,Fulano de Tal
4736,2005-05-09,0.070784,2022-08-16,Fulano de Tal
4737,2005-05-10,0.070784,2022-08-16,Fulano de Tal
4738,2005-05-11,0.070784,2022-08-16,Fulano de Tal
4739,2005-05-12,0.070784,2022-08-16,Fulano de Tal
4740,2005-05-13,0.070784,2022-08-16,Fulano de Tal
4741,2005-05-16,0.070784,2022-08-16,Fulano de Tal
4742,2005-05-17,0.070784,2022-08-16,Fulano de Tal
4743,2005-05-18,0.070751,2022-08-16,Fulano de Tal
4744,2005-05-19,0.071581,2022-08-16,Fulano de Tal
4745,2005-05-20,0.071548,2022-08-16,Fulano de Tal
4746,2005-05-23,0.071548,2022-08-16,Fulano de Tal
4747,2005-05-24,0.071548,2022-08-16,Fulano de Tal
4748,2005-05-25,0.071548,2022-08-16,Fulano de Tal
4749,2005-05-27,0.071548,2022-08-16,Fulano de Tal
4750,2005-05-30,0.071548,2022-08-16,Fulano de Tal
4751,2005-05-31,0.071581,2022-08-16,Fulano de Tal
4752,2005-06-01,0.071581,2022-08-16,Fulano de Tal
4753,2005-06-02,0.071548,2022-08-16,Fulano de Tal
4754,2005-06-03,0.071548,2022-08-16,Fulano de Tal
4755,2005-06-06,0.071548,2022-08-16,Fulano de Tal
4756,2005-06-07,0.071548,2022-08-16,Fulano de Tal
4757,2005-06-08,0.071548,2022-08-16,Fulano de Tal
4758,2005-06-09,0.071548,2022-08-16,Fulano de Tal
4759,2005-06-10,0.071548,2022-08-16,Fulano de Tal
4760,2005-06-13,0.071548,2022-08-16,Fulano de Tal
4761,2005-06-14,0.071548,2022-08-16,Fulano de Tal
4762,2005-06-15,0.071548,2022-08-16,Fulano de Tal
4763,2005-06-16,0.071515,2022-08-16,Fulano de Tal
4764,2005-06-17,0.071515,2022-08-16,Fulano de Tal
4765,2005-06-20,0.071515,2022-08-16,Fulano de Tal
4766,2005-06-21,0.071515,2022-08-16,Fulano de Tal
4767,2005-06-22,0.071515,2022-08-16,Fulano de Tal
4768,2005-06-23,0.071515,2022-08-16,Fulano de Tal
4769,2005-06-24,0.071515,2022-08-16,Fulano de Tal
4770,2005-06-27,0.071515,2022-08-16,Fulano de Tal
4771,2005-06-28,0.071515,2022-08-16,Fulano de Tal
4772,2005-06-29,0.071515,2022-08-16,Fulano de Tal
4773,2005-06-30,0.071515,2022-08-16,Fulano de Tal
4774,2005-07-01,0.071481,2022-08-16,Fulano de Tal
4775,2005-07-04,0.071448,2022-08-16,Fulano de Tal
4776,2005-07-05,0.071448,2022-08-16,Fulano de Tal
4777,2005-07-06,0.071448,2022-08-16,Fulano de Tal
4778,2005-07-07,0.071448,2022-08-16,Fulano de Tal
4779,2005-07-08,0.071448,2022-08-16,Fulano de Tal
4780,2005-07-11,0.071448,2022-08-16,Fulano de Tal
4781,2005-07-12,0.071448,2022-08-16,Fulano de Tal
4782,2005-07-13,0.071448,2022-08-16,Fulano de Tal
4783,2005-07-14,0.071448,2022-08-16,Fulano de Tal
4784,2005-07-15,0.071481,2022-08-16,Fulano de Tal
4785,2005-07-18,0.071448,2022-08-16,Fulano de Tal
4786,2005-07-19,0.071448,2022-08-16,Fulano de Tal
4787,2005-07-20,0.071448,2022-08-16,Fulano de Tal
4788,2005-07-21,0.071448,2022-08-16,Fulano de Tal
4789,2005-07-22,0.071448,2022-08-16,Fulano de Tal
4790,2005-07-25,0.071448,2022-08-16,Fulano de Tal
4791,2005-07-26,0.071448,2022-08-16,Fulano de Tal
4792,2005-07-27,0.071448,2022-08-16,Fulano de Tal
4793,2005-07-28,0.071481,2022-08-16,Fulano de Tal
4794,2005-07-29,0.071515,2022-08-16,Fulano de Tal
4795,2005-08-01,0.071515,2022-08-16,Fulano de Tal
4796,2005-08-02,0.071548,2022-08-16,Fulano de Tal
4797,2005-08-03,0.071548,2022-08-16,Fulano de Tal
4798,2005-08-04,0.071581,2022-08-16,Fulano de Tal
4799,2005-08-05,0.071581,2022-08-16,Fulano de Tal
4800,2005-08-08,0.071581,2022-08-16,Fulano de Tal
4801,2005-08-09,0.071581,2022-08-16,Fulano de Tal
4802,2005-08-10,0.071581,2022-08-16,Fulano de Tal
4803,2005-08-11,0.071581,2022-08-16,Fulano de Tal
4804,2005-08-12,0.071581,2022-08-16,Fulano de Tal
4805,2005-08-15,0.071581,2022-08-16,Fulano de Tal
4806,2005-08-16,0.071614,2022-08-16,Fulano de Tal
4807,2005-08-17,0.071548,2022-08-16,Fulano de Tal
4808,2005-08-18,0.071515,2022-08-16,Fulano de Tal
4809,2005-08-19,0.071515,2022-08-16,Fulano de Tal
4810,2005-08-22,0.071515,2022-08-16,Fulano de Tal
4811,2005-08-23,0.071515,2022-08-16,Fulano de Tal
4812,2005-08-24,0.071515,2022-08-16,Fulano de Tal
4813,2005-08-25,0.071515,2022-08-16,Fulano de Tal
4814,2005-08-26,0.071515,2022-08-16,Fulano de Tal
4815,2005-08-29,0.071481,2022-08-16,Fulano de Tal
4816,2005-08-30,0.071481,2022-08-16,Fulano de Tal
4817,2005-08-31,0.071481,2022-08-16,Fulano de Tal
4818,2005-09-01,0.071515,2022-08-16,Fulano de Tal
4819,2005-09-02,0.071481,2022-08-16,Fulano de Tal
4820,2005-09-05,0.071481,2022-08-16,Fulano de Tal
4821,2005-09-06,0.071515,2022-08-16,Fulano de Tal
4822,2005-09-08,0.071515,2022-08-16,Fulano de Tal
4823,2005-09-09,0.071515,2022-08-16,Fulano de Tal
4824,2005-09-12,0.071515,2022-08-16,Fulano de Tal
4825,2005-09-13,0.071515,2022-08-16,Fulano de Tal
4826,2005-09-14,0.071515,2022-08-16,Fulano de Tal
4827,2005-09-15,0.070685,2022-08-16,Fulano de Tal
4828,2005-09-16,0.070718,2022-08-16,Fulano de Tal
4829,2005-09-19,0.070751,2022-08-16,Fulano de Tal
4830,2005-09-20,0.070751,2022-08-16,Fulano de Tal
4831,2005-09-21,0.070718,2022-08-16,Fulano de Tal
4832,2005-09-22,0.070751,2022-08-16,Fulano de Tal
4833,2005-09-23,0.070718,2022-08-16,Fulano de Tal
4834,2005-09-26,0.070718,2022-08-16,Fulano de Tal
4835,2005-09-27,0.070718,2022-08-16,Fulano de Tal
4836,2005-09-28,0.070784,2022-08-16,Fulano de Tal
4837,2005-09-29,0.070784,2022-08-16,Fulano de Tal
4838,2005-09-30,0.070818,2022-08-16,Fulano de Tal
4839,2005-10-03,0.070651,2022-08-16,Fulano de Tal
4840,2005-10-04,0.070585,2022-08-16,Fulano de Tal
4841,2005-10-05,0.070552,2022-08-16,Fulano de Tal
4842,2005-10-06,0.070552,2022-08-16,Fulano de Tal
4843,2005-10-07,0.070552,2022-08-16,Fulano de Tal
4844,2005-10-10,0.070552,2022-08-16,Fulano de Tal
4845,2005-10-11,0.070552,2022-08-16,Fulano de Tal
4846,2005-10-13,0.070552,2022-08-16,Fulano de Tal
4847,2005-10-14,0.070552,2022-08-16,Fulano de Tal
4848,2005-10-17,0.070552,2022-08-16,Fulano de Tal
4849,2005-10-18,0.070552,2022-08-16,Fulano de Tal
4850,2005-10-19,0.070552,2022-08-16,Fulano de Tal
4851,2005-10-20,0.068886,2022-08-16,Fulano de Tal
4852,2005-10-21,0.068886,2022-08-16,Fulano de Tal
4853,2005-10-24,0.068886,2022-08-16,Fulano de Tal
4854,2005-10-25,0.068886,2022-08-16,Fulano de Tal
4855,2005-10-26,0.068886,2022-08-16,Fulano de Tal
4856,2005-10-27,0.068886,2022-08-16,Fulano de Tal
4857,2005-10-28,0.068886,2022-08-16,Fulano de Tal
4858,2005-10-31,0.068886,2022-08-16,Fulano de Tal
4859,2005-11-01,0.068886,2022-08-16,Fulano de Tal
4860,2005-11-03,0.068886,2022-08-16,Fulano de Tal
4861,2005-11-04,0.068919,2022-08-16,Fulano de Tal
4862,2005-11-07,0.068953,2022-08-16,Fulano de Tal
4863,2005-11-08,0.06902,2022-08-16,Fulano de Tal
4864,2005-11-09,0.069086,2022-08-16,Fulano de Tal
4865,2005-11-10,0.06912,2022-08-16,Fulano de Tal
4866,2005-11-11,0.069153,2022-08-16,Fulano de Tal
4867,2005-11-14,0.069153,2022-08-16,Fulano de Tal
4868,2005-11-16,0.06912,2022-08-16,Fulano de Tal
4869,2005-11-17,0.069086,2022-08-16,Fulano de Tal
4870,2005-11-18,0.069053,2022-08-16,Fulano de Tal
4871,2005-11-21,0.068986,2022-08-16,Fulano de Tal
4872,2005-11-22,0.068986,2022-08-16,Fulano de Tal
4873,2005-11-23,0.068919,2022-08-16,Fulano de Tal
4874,2005-11-24,0.067247,2022-08-16,Fulano de Tal
4875,2005-11-25,0.06728,2022-08-16,Fulano de Tal
4876,2005-11-28,0.067347,2022-08-16,Fulano de Tal
4877,2005-11-29,0.067381,2022-08-16,Fulano de Tal
4878,2005-11-30,0.067481,2022-08-16,Fulano de Tal
4879,2005-12-01,0.067448,2022-08-16,Fulano de Tal
4880,2005-12-02,0.067381,2022-08-16,Fulano de Tal
4881,2005-12-05,0.067347,2022-08-16,Fulano de Tal
4882,2005-12-06,0.067314,2022-08-16,Fulano de Tal
4883,2005-12-07,0.067314,2022-08-16,Fulano de Tal
4884,2005-12-08,0.067314,2022-08-16,Fulano de Tal
4885,2005-12-09,0.067314,2022-08-16,Fulano de Tal
4886,2005-12-12,0.067314,2022-08-16,Fulano de Tal
4887,2005-12-13,0.067314,2022-08-16,Fulano de Tal
4888,2005-12-14,0.067314,2022-08-16,Fulano de Tal
4889,2005-12-15,0.065702,2022-08-16,Fulano de Tal
4890,2005-12-16,0.065803,2022-08-16,Fulano de Tal
4891,2005-12-19,0.065836,2022-08-16,Fulano de Tal
4892,2005-12-20,0.065836,2022-08-16,Fulano de Tal
4893,2005-12-21,0.065836,2022-08-16,Fulano de Tal
4894,2005-12-22,0.065836,2022-08-16,Fulano de Tal
4895,2005-12-23,0.065836,2022-08-16,Fulano de Tal
4896,2005-12-26,0.065836,2022-08-16,Fulano de Tal
4897,2005-12-27,0.065836,2022-08-16,Fulano de Tal
4898,2005-12-28,0.065836,2022-08-16,Fulano de Tal
4899,2005-12-29,0.06587,2022-08-16,Fulano de Tal
4900,2005-12-30,0.06587,2022-08-16,Fulano de Tal
4901,2006-01-02,0.065635,2022-08-16,Fulano de Tal
4902,2006-01-03,0.065635,2022-08-16,Fulano de Tal
4903,2006-01-04,0.065601,2022-08-16,Fulano de Tal
4904,2006-01-05,0.065567,2022-08-16,Fulano de Tal
4905,2006-01-06,0.065534,2022-08-16,Fulano de Tal
4906,2006-01-09,0.065534,2022-08-16,Fulano de Tal
4907,2006-01-10,0.065534,2022-08-16,Fulano de Tal
4908,2006-01-11,0.065534,2022-08-16,Fulano de Tal
4909,2006-01-12,0.065534,2022-08-16,Fulano de Tal
4910,2006-01-13,0.065534,2022-08-16,Fulano de Tal
4911,2006-01-16,0.065534,2022-08-16,Fulano de Tal
4912,2006-01-17,0.065534,2022-08-16,Fulano de Tal
4913,2006-01-18,0.065534,2022-08-16,Fulano de Tal
4914,2006-01-19,0.063001,2022-08-16,Fulano de Tal
4915,2006-01-20,0.063001,2022-08-16,Fulano de Tal
4916,2006-01-23,0.063001,2022-08-16,Fulano de Tal
4917,2006-01-24,0.063001,2022-08-16,Fulano de Tal
4918,2006-01-25,0.063035,2022-08-16,Fulano de Tal
4919,2006-01-26,0.063068,2022-08-16,Fulano de Tal
4920,2006-01-27,0.063102,2022-08-16,Fulano de Tal
4921,2006-01-30,0.063102,2022-08-16,Fulano de Tal
4922,2006-01-31,0.063102,2022-08-16,Fulano de Tal
4923,2006-02-01,0.063102,2022-08-16,Fulano de Tal
4924,2006-02-02,0.063136,2022-08-16,Fulano de Tal
4925,2006-02-03,0.063204,2022-08-16,Fulano de Tal
4926,2006-02-06,0.063238,2022-08-16,Fulano de Tal
4927,2006-02-07,0.063272,2022-08-16,Fulano de Tal
4928,2006-02-08,0.063305,2022-08-16,Fulano de Tal
4929,2006-02-09,0.063305,2022-08-16,Fulano de Tal
4930,2006-02-10,0.063305,2022-08-16,Fulano de Tal
4931,2006-02-13,0.063305,2022-08-16,Fulano de Tal
4932,2006-02-14,0.063305,2022-08-16,Fulano de Tal
4933,2006-02-15,0.063305,2022-08-16,Fulano de Tal
4934,2006-02-16,0.063305,2022-08-16,Fulano de Tal
4935,2006-02-17,0.063305,2022-08-16,Fulano de Tal
4936,2006-02-20,0.063305,2022-08-16,Fulano de Tal
4937,2006-02-21,0.063305,2022-08-16,Fulano de Tal
4938,2006-02-22,0.063305,2022-08-16,Fulano de Tal
4939,2006-02-23,0.063305,2022-08-16,Fulano de Tal
4940,2006-02-24,0.063305,2022-08-16,Fulano de Tal
4941,2006-03-01,0.063305,2022-08-16,Fulano de Tal
4942,2006-03-02,0.063305,2022-08-16,Fulano de Tal
4943,2006-03-03,0.063305,2022-08-16,Fulano de Tal
4944,2006-03-06,0.063305,2022-08-16,Fulano de Tal
4945,2006-03-07,0.063305,2022-08-16,Fulano de Tal
4946,2006-03-08,0.063305,2022-08-16,Fulano de Tal
4947,2006-03-09,0.060758,2022-08-16,Fulano de Tal
4948,2006-03-10,0.060758,2022-08-16,Fulano de Tal
4949,2006-03-13,0.060758,2022-08-16,Fulano de Tal
4950,2006-03-14,0.060758,2022-08-16,Fulano de Tal
4951,2006-03-15,0.060758,2022-08-16,Fulano de Tal
4952,2006-03-16,0.060758,2022-08-16,Fulano de Tal
4953,2006-03-17,0.060758,2022-08-16,Fulano de Tal
4954,2006-03-20,0.060758,2022-08-16,Fulano de Tal
4955,2006-03-21,0.060758,2022-08-16,Fulano de Tal
4956,2006-03-22,0.060758,2022-08-16,Fulano de Tal
4957,2006-03-23,0.060758,2022-08-16,Fulano de Tal
4958,2006-03-24,0.060758,2022-08-16,Fulano de Tal
4959,2006-03-27,0.060758,2022-08-16,Fulano de Tal
4960,2006-03-28,0.060758,2022-08-16,Fulano de Tal
4961,2006-03-29,0.060758,2022-08-16,Fulano de Tal
4962,2006-03-30,0.060758,2022-08-16,Fulano de Tal
4963,2006-03-31,0.060758,2022-08-16,Fulano de Tal
4964,2006-04-03,0.060452,2022-08-16,Fulano de Tal
4965,2006-04-04,0.060452,2022-08-16,Fulano de Tal
4966,2006-04-05,0.060452,2022-08-16,Fulano de Tal
4967,2006-04-06,0.060452,2022-08-16,Fulano de Tal
4968,2006-04-07,0.060452,2022-08-16,Fulano de Tal
4969,2006-04-10,0.060452,2022-08-16,Fulano de Tal
4970,2006-04-11,0.060452,2022-08-16,Fulano de Tal
4971,2006-04-12,0.060452,2022-08-16,Fulano de Tal
4972,2006-04-13,0.060452,2022-08-16,Fulano de Tal
4973,2006-04-17,0.060452,2022-08-16,Fulano de Tal
4974,2006-04-18,0.060452,2022-08-16,Fulano de Tal
4975,2006-04-19,0.060417,2022-08-16,Fulano de Tal
4976,2006-04-20,0.057852,2022-08-16,Fulano de Tal
4977,2006-04-24,0.057817,2022-08-16,Fulano de Tal
4978,2006-04-25,0.057817,2022-08-16,Fulano de Tal
4979,2006-04-26,0.057817,2022-08-16,Fulano de Tal
4980,2006-04-27,0.057852,2022-08-16,Fulano de Tal
4981,2006-04-28,0.057886,2022-08-16,Fulano de Tal
4982,2006-05-02,0.057886,2022-08-16,Fulano de Tal
4983,2006-05-03,0.05792,2022-08-16,Fulano de Tal
4984,2006-05-04,0.05792,2022-08-16,Fulano de Tal
4985,2006-05-05,0.058126,2022-08-16,Fulano de Tal
4986,2006-05-08,0.058126,2022-08-16,Fulano de Tal
4987,2006-05-09,0.058126,2022-08-16,Fulano de Tal
4988,2006-05-10,0.05792,2022-08-16,Fulano de Tal
4989,2006-05-11,0.057886,2022-08-16,Fulano de Tal
4990,2006-05-12,0.058058,2022-08-16,Fulano de Tal
4991,2006-05-15,0.058023,2022-08-16,Fulano de Tal
4992,2006-05-16,0.058126,2022-08-16,Fulano de Tal
4993,2006-05-17,0.057817,2022-08-16,Fulano de Tal
4994,2006-05-18,0.057817,2022-08-16,Fulano de Tal
4995,2006-05-19,0.057749,2022-08-16,Fulano de Tal
4996,2006-05-22,0.057749,2022-08-16,Fulano de Tal
4997,2006-05-23,0.057783,2022-08-16,Fulano de Tal
4998,2006-05-24,0.057749,2022-08-16,Fulano de Tal
4999,2006-05-25,0.057783,2022-08-16,Fulano de Tal
5000,2006-05-26,0.057749,2022-08-16,Fulano de Tal
5001,2006-05-29,0.057783,2022-08-16,Fulano de Tal
5002,2006-05-30,0.057749,2022-08-16,Fulano de Tal
5003,2006-05-31,0.057749,2022-08-16,Fulano de Tal
5004,2006-06-01,0.056063,2022-08-16,Fulano de Tal
5005,2006-06-02,0.056028,2022-08-16,Fulano de Tal
5006,2006-06-05,0.056063,2022-08-16,Fulano de Tal
5007,2006-06-06,0.056063,2022-08-16,Fulano de Tal
5008,2006-06-07,0.056063,2022-08-16,Fulano de Tal
5009,2006-06-08,0.056063,2022-08-16,Fulano de Tal
5010,2006-06-09,0.056063,2022-08-16,Fulano de Tal
5011,2006-06-12,0.056097,2022-08-16,Fulano de Tal
5012,2006-06-13,0.056132,2022-08-16,Fulano de Tal
5013,2006-06-14,0.056097,2022-08-16,Fulano de Tal
5014,2006-06-16,0.056097,2022-08-16,Fulano de Tal
5015,2006-06-19,0.056097,2022-08-16,Fulano de Tal
5016,2006-06-20,0.056097,2022-08-16,Fulano de Tal
5017,2006-06-21,0.056097,2022-08-16,Fulano de Tal
5018,2006-06-22,0.056097,2022-08-16,Fulano de Tal
5019,2006-06-23,0.056063,2022-08-16,Fulano de Tal
5020,2006-06-26,0.056097,2022-08-16,Fulano de Tal
5021,2006-06-27,0.056097,2022-08-16,Fulano de Tal
5022,2006-06-28,0.056097,2022-08-16,Fulano de Tal
5023,2006-06-29,0.056097,2022-08-16,Fulano de Tal
5024,2006-06-30,0.056097,2022-08-16,Fulano de Tal
5025,2006-07-03,0.056063,2022-08-16,Fulano de Tal
5026,2006-07-04,0.056097,2022-08-16,Fulano de Tal
5027,2006-07-05,0.056097,2022-08-16,Fulano de Tal
5028,2006-07-06,0.056097,2022-08-16,Fulano de Tal
5029,2006-07-07,0.056097,2022-08-16,Fulano de Tal
5030,2006-07-10,0.056097,2022-08-16,Fulano de Tal
5031,2006-07-11,0.056097,2022-08-16,Fulano de Tal
5032,2006-07-12,0.056097,2022-08-16,Fulano de Tal
5033,2006-07-13,0.056097,2022-08-16,Fulano de Tal
5034,2006-07-14,0.056097,2022-08-16,Fulano de Tal
5035,2006-07-17,0.056028,2022-08-16,Fulano de Tal
5036,2006-07-18,0.056132,2022-08-16,Fulano de Tal
5037,2006-07-19,0.056063,2022-08-16,Fulano de Tal
5038,2006-07-20,0.054301,2022-08-16,Fulano de Tal
5039,2006-07-21,0.054266,2022-08-16,Fulano de Tal
5040,2006-07-24,0.054301,2022-08-16,Fulano de Tal
5041,2006-07-25,0.054301,2022-08-16,Fulano de Tal
5042,2006-07-26,0.054301,2022-08-16,Fulano de Tal
5043,2006-07-27,0.054301,2022-08-16,Fulano de Tal
5044,2006-07-28,0.054266,2022-08-16,Fulano de Tal
5045,2006-07-31,0.054301,2022-08-16,Fulano de Tal
5046,2006-08-01,0.054301,2022-08-16,Fulano de Tal
5047,2006-08-02,0.054301,2022-08-16,Fulano de Tal
5048,2006-08-03,0.054335,2022-08-16,Fulano de Tal
5049,2006-08-04,0.054301,2022-08-16,Fulano de Tal
5050,2006-08-07,0.054301,2022-08-16,Fulano de Tal
5051,2006-08-08,0.054301,2022-08-16,Fulano de Tal
5052,2006-08-09,0.054301,2022-08-16,Fulano de Tal
5053,2006-08-10,0.054301,2022-08-16,Fulano de Tal
5054,2006-08-11,0.054335,2022-08-16,Fulano de Tal
5055,2006-08-14,0.054405,2022-08-16,Fulano de Tal
5056,2006-08-15,0.054439,2022-08-16,Fulano de Tal
5057,2006-08-16,0.054405,2022-08-16,Fulano de Tal
5058,2006-08-17,0.054405,2022-08-16,Fulano de Tal
5059,2006-08-18,0.054578,2022-08-16,Fulano de Tal
5060,2006-08-21,0.054439,2022-08-16,Fulano de Tal
5061,2006-08-22,0.054405,2022-08-16,Fulano de Tal
5062,2006-08-23,0.05437,2022-08-16,Fulano de Tal
5063,2006-08-24,0.054405,2022-08-16,Fulano de Tal
5064,2006-08-25,0.05437,2022-08-16,Fulano de Tal
5065,2006-08-28,0.054405,2022-08-16,Fulano de Tal
5066,2006-08-29,0.054405,2022-08-16,Fulano de Tal
5067,2006-08-30,0.054335,2022-08-16,Fulano de Tal
5068,2006-08-31,0.052635,2022-08-16,Fulano de Tal
5069,2006-09-01,0.0526,2022-08-16,Fulano de Tal
5070,2006-09-04,0.0526,2022-08-16,Fulano de Tal
5071,2006-09-05,0.052635,2022-08-16,Fulano de Tal
5072,2006-09-06,0.0526,2022-08-16,Fulano de Tal
5073,2006-09-08,0.0526,2022-08-16,Fulano de Tal
5074,2006-09-11,0.0526,2022-08-16,Fulano de Tal
5075,2006-09-12,0.0526,2022-08-16,Fulano de Tal
5076,2006-09-13,0.0526,2022-08-16,Fulano de Tal
5077,2006-09-14,0.0526,2022-08-16,Fulano de Tal
5078,2006-09-15,0.0526,2022-08-16,Fulano de Tal
5079,2006-09-18,0.052566,2022-08-16,Fulano de Tal
5080,2006-09-19,0.0526,2022-08-16,Fulano de Tal
5081,2006-09-20,0.0526,2022-08-16,Fulano de Tal
5082,2006-09-21,0.052635,2022-08-16,Fulano de Tal
5083,2006-09-22,0.0526,2022-08-16,Fulano de Tal
5084,2006-09-25,0.0526,2022-08-16,Fulano de Tal
5085,2006-09-26,0.0526,2022-08-16,Fulano de Tal
5086,2006-09-27,0.0526,2022-08-16,Fulano de Tal
5087,2006-09-28,0.0526,2022-08-16,Fulano de Tal
5088,2006-09-29,0.0526,2022-08-16,Fulano de Tal
5089,2006-10-02,0.052566,2022-08-16,Fulano de Tal
5090,2006-10-03,0.052566,2022-08-16,Fulano de Tal
5091,2006-10-04,0.052566,2022-08-16,Fulano de Tal
5092,2006-10-05,0.052566,2022-08-16,Fulano de Tal
5093,2006-10-06,0.0526,2022-08-16,Fulano de Tal
5094,2006-10-09,0.052566,2022-08-16,Fulano de Tal
5095,2006-10-10,0.052566,2022-08-16,Fulano de Tal
5096,2006-10-11,0.052566,2022-08-16,Fulano de Tal
5097,2006-10-13,0.052566,2022-08-16,Fulano de Tal
5098,2006-10-16,0.052566,2022-08-16,Fulano de Tal
5099,2006-10-17,0.052566,2022-08-16,Fulano de Tal
5100,2006-10-18,0.052566,2022-08-16,Fulano de Tal
5101,2006-10-19,0.050858,2022-08-16,Fulano de Tal
5102,2006-10-20,0.050788,2022-08-16,Fulano de Tal
5103,2006-10-23,0.050823,2022-08-16,Fulano de Tal
5104,2006-10-24,0.050858,2022-08-16,Fulano de Tal
5105,2006-10-25,0.050893,2022-08-16,Fulano de Tal
5106,2006-10-26,0.050893,2022-08-16,Fulano de Tal
5107,2006-10-27,0.050858,2022-08-16,Fulano de Tal
5108,2006-10-30,0.050893,2022-08-16,Fulano de Tal
5109,2006-10-31,0.050893,2022-08-16,Fulano de Tal
5110,2006-11-01,0.050893,2022-08-16,Fulano de Tal
5111,2006-11-03,0.050858,2022-08-16,Fulano de Tal
5112,2006-11-06,0.050928,2022-08-16,Fulano de Tal
5113,2006-11-07,0.050928,2022-08-16,Fulano de Tal
5114,2006-11-08,0.050928,2022-08-16,Fulano de Tal
5115,2006-11-09,0.050893,2022-08-16,Fulano de Tal
5116,2006-11-10,0.050823,2022-08-16,Fulano de Tal
5117,2006-11-13,0.050893,2022-08-16,Fulano de Tal
5118,2006-11-14,0.050858,2022-08-16,Fulano de Tal
5119,2006-11-16,0.050823,2022-08-16,Fulano de Tal
5120,2006-11-17,0.050823,2022-08-16,Fulano de Tal
5121,2006-11-20,0.050893,2022-08-16,Fulano de Tal
5122,2006-11-21,0.050893,2022-08-16,Fulano de Tal
5123,2006-11-22,0.050823,2022-08-16,Fulano de Tal
5124,2006-11-23,0.050858,2022-08-16,Fulano de Tal
5125,2006-11-24,0.050823,2022-08-16,Fulano de Tal
5126,2006-11-27,0.050823,2022-08-16,Fulano de Tal
5127,2006-11-28,0.050893,2022-08-16,Fulano de Tal
5128,2006-11-29,0.050893,2022-08-16,Fulano de Tal
5129,2006-11-30,0.049143,2022-08-16,Fulano de Tal
5130,2006-12-01,0.049143,2022-08-16,Fulano de Tal
5131,2006-12-04,0.049143,2022-08-16,Fulano de Tal
5132,2006-12-05,0.049178,2022-08-16,Fulano de Tal
5133,2006-12-06,0.049143,2022-08-16,Fulano de Tal
5134,2006-12-07,0.049143,2022-08-16,Fulano de Tal
5135,2006-12-08,0.049143,2022-08-16,Fulano de Tal
5136,2006-12-11,0.049178,2022-08-16,Fulano de Tal
5137,2006-12-12,0.049143,2022-08-16,Fulano de Tal
5138,2006-12-13,0.049178,2022-08-16,Fulano de Tal
5139,2006-12-14,0.049178,2022-08-16,Fulano de Tal
5140,2006-12-15,0.049143,2022-08-16,Fulano de Tal
5141,2006-12-18,0.049178,2022-08-16,Fulano de Tal
5142,2006-12-19,0.049178,2022-08-16,Fulano de Tal
5143,2006-12-20,0.049178,2022-08-16,Fulano de Tal
5144,2006-12-21,0.049178,2022-08-16,Fulano de Tal
5145,2006-12-22,0.049178,2022-08-16,Fulano de Tal
5146,2006-12-26,0.049178,2022-08-16,Fulano de Tal
5147,2006-12-27,0.049143,2022-08-16,Fulano de Tal
5148,2006-12-28,0.049178,2022-08-16,Fulano de Tal
5149,2006-12-29,0.049178,2022-08-16,Fulano de Tal
5150,2007-01-02,0.049178,2022-08-16,Fulano de Tal
5151,2007-01-03,0.049143,2022-08-16,Fulano de Tal
5152,2007-01-04,0.049178,2022-08-16,Fulano de Tal
5153,2007-01-05,0.049178,2022-08-16,Fulano de Tal
5154,2007-01-08,0.049178,2022-08-16,Fulano de Tal
5155,2007-01-09,0.049178,2022-08-16,Fulano de Tal
